ValidDate,ValidTime,latitude,longitude,Hour_gpxtocsv,lat_Approx,long_Approx,Hour,PM10_AQI,PM25_AQI
04/18/2024,09:41,34.022184,-118.280059,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:41,34.022094,-118.280117,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:41,34.022002,-118.280158,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:41,34.021907,-118.280236,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.021938,-118.280423,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.021975,-118.280526,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.022046,-118.280607,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.022099,-118.280713,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.02215,-118.280806,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.022188,-118.280922,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.022231,-118.281027,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:42,34.022288,-118.28114,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022341,-118.281233,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022372,-118.281351,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022418,-118.281448,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022471,-118.281549,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022528,-118.281637,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022573,-118.281746,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022621,-118.281859,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022673,-118.28195,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:43,34.022723,-118.28205,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.022761,-118.282149,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.022821,-118.282235,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.02287,-118.282334,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.022893,-118.282442,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.022935,-118.282544,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.022961,-118.282651,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.022996,-118.282761,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:44,34.023054,-118.282853,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.023091,-118.282956,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.023054,-118.283062,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.023024,-118.283177,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.023019,-118.283292,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.022987,-118.283402,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.022957,-118.283509,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.022918,-118.283629,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.022881,-118.283728,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:45,34.022818,-118.283807,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:46,34.022748,-118.283892,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:46,34.022658,-118.283918,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:46,34.022568,-118.283962,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:46,34.022478,-118.284019,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:46,34.022388,-118.284076,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:46,34.022305,-118.284129,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:46,34.022224,-118.284181,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.022142,-118.284234,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.022058,-118.284287,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.021978,-118.284339,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.021896,-118.284391,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.021815,-118.284443,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.021735,-118.284494,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.021665,-118.284565,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.02169,-118.284681,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:47,34.021666,-118.284794,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021667,-118.284913,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021619,-118.285015,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021536,-118.285102,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021494,-118.285199,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021449,-118.285301,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021395,-118.285402,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021425,-118.285528,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:48,34.021463,-118.285628,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.021504,-118.285725,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.021495,-118.285849,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.021413,-118.285918,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.02131,-118.28599,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.021265,-118.286084,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.021186,-118.286137,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.021103,-118.286182,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.021012,-118.286242,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:49,34.020927,-118.286295,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.020853,-118.286361,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.020888,-118.286494,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.020935,-118.286602,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.020979,-118.286706,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.021011,-118.28683,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.021058,-118.286937,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.021097,-118.287048,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.02115,-118.287168,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:50,34.021192,-118.287264,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021242,-118.287359,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021279,-118.287461,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021325,-118.287564,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021378,-118.287663,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021428,-118.287777,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021472,-118.287879,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021511,-118.28799,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:51,34.021555,-118.288089,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:52,34.02161,-118.288194,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:52,34.021658,-118.288301,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:52,34.021697,-118.288409,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:52,34.021672,-118.288514,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:52,34.021591,-118.288563,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:52,34.021668,-118.288492,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:53,34.021585,-118.288541,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:53,34.021495,-118.288879,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:54,34.021466,-118.288514,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:54,34.021413,-118.287814,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:54,34.021439,-118.288489,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:55,34.021351,-118.288461,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:55,34.021257,-118.288096,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:56,34.022118,-118.288172,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:56,34.021898,-118.287903,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:56,34.021714,-118.287792,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:56,34.021545,-118.288032,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.021545,-118.288032,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.02154,-118.287782,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.02165,-118.287727,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.021732,-118.287739,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.021905,-118.288064,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.021775,-118.287874,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.021627,-118.287716,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:57,34.021654,-118.287722,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:58,34.021685,-118.287943,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021803,-118.287922,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021896,-118.287986,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021822,-118.287831,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021784,-118.287754,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021717,-118.287735,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021792,-118.287737,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021752,-118.287741,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.02175,-118.287718,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021754,-118.287716,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,09:59,34.021843,-118.287869,9,34.066429,-118.226755,09:00,9.0,39.0
04/18/2024,10:00,34.021867,-118.288017,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:01,34.021808,-118.287925,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021766,-118.287787,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021739,-118.287782,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021765,-118.287771,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021729,-118.287764,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.02175,-118.287745,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021959,-118.287982,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021774,-118.287754,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021734,-118.287729,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:02,34.021703,-118.287663,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021685,-118.287664,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021749,-118.287715,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021721,-118.287735,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021782,-118.287766,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021735,-118.287734,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021681,-118.287737,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021742,-118.287737,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021713,-118.287742,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.02167,-118.28775,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:03,34.021593,-118.28768,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021689,-118.287654,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021694,-118.287718,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021644,-118.287754,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021698,-118.287753,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021712,-118.287727,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021689,-118.287709,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021726,-118.287737,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.02177,-118.287743,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021717,-118.287773,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:04,34.021688,-118.287725,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021733,-118.287708,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.02169,-118.287701,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021768,-118.287746,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021704,-118.287721,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021689,-118.287727,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021685,-118.287756,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021713,-118.287741,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021677,-118.287758,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021637,-118.28775,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:05,34.021663,-118.287729,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021656,-118.28774,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021698,-118.287759,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021706,-118.287775,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021706,-118.287781,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021678,-118.287902,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021775,-118.287916,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021719,-118.287821,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:06,34.021822,-118.287956,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:07,34.021737,-118.287882,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:07,34.021797,-118.287882,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:07,34.021696,-118.287846,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:08,34.021821,-118.287935,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:08,34.021791,-118.288015,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:08,34.021787,-118.287988,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:08,34.02172,-118.28791,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:08,34.021821,-118.287902,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:14,34.021736,-118.287978,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:20,34.021692,-118.287869,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:22,34.021601,-118.288089,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:22,34.021526,-118.288153,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:22,34.021477,-118.288261,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:22,34.021528,-118.288403,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:23,34.021681,-118.288286,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:23,34.021717,-118.288181,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:24,34.021681,-118.288346,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:24,34.021552,-118.288376,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:24,34.021552,-118.288517,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:24,34.021549,-118.288665,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:24,34.021524,-118.288796,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:24,34.021566,-118.288897,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:28,34.021588,-118.289026,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:33,34.021757,-118.291177,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:34,34.021772,-118.291061,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:36,34.021694,-118.290571,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:36,34.021735,-118.291021,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:38,34.021624,-118.291007,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.021723,-118.29043,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.021842,-118.290236,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.02205,-118.289201,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.022,-118.288807,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.021928,-118.288577,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.021749,-118.28812,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.02181,-118.28819,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:39,34.021938,-118.288104,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:40,34.021901,-118.288065,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:43,34.02182,-118.287975,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:43,34.021845,-118.28797,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:44,34.02191,-118.288001,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:44,34.021747,-118.287941,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:44,34.021749,-118.287967,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:44,34.021896,-118.288002,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:44,34.021825,-118.287942,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:47,34.021345,-118.288055,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:47,34.021611,-118.288078,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:53,34.020912,-118.288781,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:54,34.021304,-118.290034,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:55,34.02131,-118.290262,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:55,34.021215,-118.290159,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.02142,-118.290248,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.021384,-118.28961,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.021446,-118.289472,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.021483,-118.28934,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.021501,-118.28923,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.021524,-118.289122,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.021462,-118.289503,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,10:56,34.02167,-118.289179,10,34.066429,-118.226755,10:00,11.0,43.0
04/18/2024,11:14,34.02167,-118.289179,11,34.066429,-118.226755,11:00,13.0,44.0
04/18/2024,11:28,34.021619,-118.288791,11,34.066429,-118.226755,11:00,13.0,44.0
04/18/2024,11:28,34.021965,-118.288187,11,34.066429,-118.226755,11:00,13.0,44.0
04/18/2024,11:29,34.021619,-118.288791,11,34.066429,-118.226755,11:00,13.0,44.0
04/18/2024,11:29,34.021992,-118.28817,11,34.066429,-118.226755,11:00,13.0,44.0
04/18/2024,12:28,34.022238,-118.28862,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.022158,-118.288555,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.022326,-118.288632,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.021785,-118.288801,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.021673,-118.288852,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.021455,-118.288957,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.02135,-118.288986,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.02124,-118.289032,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.021636,-118.288766,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:28,34.021294,-118.289496,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021166,-118.288762,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021392,-118.288676,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021484,-118.288725,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021372,-118.288656,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021471,-118.288675,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021482,-118.288717,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021545,-118.288628,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:30,34.021603,-118.288531,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021688,-118.288465,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021711,-118.288354,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021671,-118.288241,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021593,-118.288154,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021551,-118.288058,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021497,-118.287934,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021453,-118.287834,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:31,34.021407,-118.287729,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021359,-118.287622,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021313,-118.287515,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021265,-118.287406,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.02122,-118.287304,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021267,-118.287201,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021357,-118.287125,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021433,-118.28705,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021508,-118.286969,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:32,34.021594,-118.286912,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.021713,-118.28694,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.021802,-118.286886,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.021884,-118.286826,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.021975,-118.286787,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.022058,-118.28673,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.022145,-118.286675,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.02223,-118.28663,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:33,34.022321,-118.286568,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.022406,-118.286525,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.022494,-118.286488,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.022581,-118.286441,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.022668,-118.286404,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.022756,-118.28634,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.022847,-118.286286,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.022933,-118.286226,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.023024,-118.286161,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:34,34.023097,-118.286085,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:35,34.023208,-118.286028,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:35,34.023291,-118.285953,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:35,34.023391,-118.285889,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:35,34.023438,-118.285788,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:35,34.02353,-118.285735,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:35,34.023632,-118.285698,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:35,34.023746,-118.285628,12,34.066429,-118.226755,12:00,10.0,40.0
04/18/2024,12:36,34.023815,-118.285551,12,34.066429,-118.226755,12:00,10.0,40.0
