124000101904, 49, 30, 25, -115, 45, 13,'Cranbrook Muriel Baxter                 ',BC1
124000102210, 49, 02, 47, -117, 36, 25,'Trail Columbia Gardens Airport          ',BC1
124000102220, 49, 05, 42, -117, 44, 48,'Warfield Elementary                     ',BC1
124000102230, 49, 09, 28, -117, 43, 59,'Birchbank Golf Course                   ',BC1
124000102402, 54, 46, 42, -127, 10, 06,'Smithers Muheim Memorial                ',BC1
124000103011, 50, 00, 28, -114, 56, 00,'Elkford Rocky Mountain Element          ',BC1
124000103021, 49, 43, 58, -114, 53, 15,'Sparwood Centennial Square              ',BC1
124000103907, 54, 03, 39, -128, 41, 16,'Kitimat Industrial Avenue               ',BC1
124000106101, 52, 49, 56, -119, 16, 11,'Valemount                               ',BC1
124CC0041601, 47, 01, 32, -65, 31, 13,'Miramichi                               ',NB1
124CC0090134, 53, 31, 55, -113, 19, 15,'AJ Ottewell Community Centre            ',AB1
124CC0090135, 53, 33, 16, -113, 08, 38,'Ardrossan                               ',AB1
124CC0090136, 53, 37, 37, -113, 36, 42,'St Albert                               ',AB1
124CC0090140, 53, 32, 58, -113, 29, 09,'Edmonton Central East                   ',AB1
124CC0090250, 51, 16, 05, -114, 02, 15,'Airdrie                                 ',AB1
124CC0090607, 53, 49, 38, -113, 19, 37,'Gibbons                                 ',AB1
124CC0090608, 53, 57, 06, -113, 06, 21,'Redwater                                ',AB1
124CC0090805, 56, 59, 48, -111, 35, 33,'Fort MacKay West                        ',AB1
124CC0090808, 55, 37, 17, -111, 10, 21,'Conklin West                            ',AB1
124CC0090809, 55, 37, 56, -111, 04, 43,'Conklin East                            ',AB1
124CC0094601, 56, 26, 56, -111, 02, 17,'Anzac                                   ',AB1
124CC0094701, 55, 54, 11, -110, 44, 59,'Janvier                                 ',AB1
124CC0119004, 60, 43, 10, -135, 03, 31,'Whitehorse NAPS                         ',YK1
130210012, 32, 48, 11, -83, 32, 40,'Macon Forestry                          ',GA1
130510021, 32, 04, 05, -81, 02, 56,'Savannah East President                 ',GA1
130511002, 32, 05, 25, -81, 07, 50,'Savannah L&A                            ',GA1
130550001, 34, 28, 27, -85, 24, 29,'Summerville                             ',GA1
130590002, 33, 55, 29, -83, 21, 27,'Athens                                  ',GA1
130670003, 34, 00, 51, -84, 36, 27,'Kennesaw                                ',GA1
130730001, 33, 34, 54, -82, 07, 53,'Evans - Riverside Park                  ',GA1
130850001, 34, 22, 40, -84, 03, 21,'Dawsonville                             ',GA1
130890002, 33, 41, 26, -84, 16, 23,'South DeKalb                            ',GA1
130890003, 33, 41, 54, -84, 16, 21,'NR-285                                  ',GA1
130950007, 31, 34, 36, -84, 06, 00,'Albany                                  ',GA1
130970004, 33, 44, 35, -84, 46, 44,'Douglasville                            ',GA1
131150003, 34, 15, 37, -85, 19, 23,'Rome                                    ',GA1
131150006, 34, 14, 37, -85, 19, 33,'Rome-Kraftsman                          ',GA1
131210055, 33, 43, 14, -84, 21, 28,'United Ave                              ',GA1
131210056, 33, 46, 41, -84, 23, 29,'NR-Georgia Tech                         ',GA1
131270006, 31, 10, 09, -81, 29, 47,'Brunswick                               ',GA1
131350002, 33, 57, 48, -84, 03, 59,'Gwinnett Tech                           ',GA1
131390003, 34, 18, 01, -83, 48, 50,'Gainesville                             ',GA1
131510002, 33, 26, 04, -84, 09, 42,'McDonough                               ',GA1
131530001, 32, 36, 20, -83, 35, 52,'Warner Robins                           ',GA1
131850003, 30, 50, 54, -83, 17, 35,'Valdosta                                ',GA1
132130003, 34, 47, 05, -84, 37, 36,'Fort Mountain                           ',GA1
132150008, 32, 31, 17, -84, 56, 36,'Columbus Airport                        ',GA1
132319991, 33, 10, 43, -84, 24, 18,'Georgia Station                         ',OAP
132450091, 33, 25, 59, -82, 01, 18,'Augusta                                 ',GA1
132470001, 33, 35, 08, -84, 04, 00,'Conyers                                 ',GA1
132611001, 31, 57, 11, -84, 04, 45,'Leslie                                  ',GA1
148CHD010001, 12, 08, 05, 015, 03, 20,'N'Djamena                               ',CHD
150010005, 19, 25, 50, -155, 15, 28,'Hawaii Volcanoes NP - Visitor'          ',NPS
150010007, 19, 25, 13, -155, 17, 17,'Hawaii Volcanoes NP - Observat          ',NPS
150011006, 19, 43, 03, -155, 06, 37,'Hilo                                    ',HI1
150011012, 19, 30, 34, -155, 54, 47,'Kona                                    ',HI1
150012016, 19, 12, 23, -155, 28, 08,'Pahala                                  ',HI1
150012020, 19, 07, 03, -155, 46, 41,'Ocean View                              ',HI1
150012021, 19, 58, 38, -155, 47, 53,'Waikoloa-21                             ',HI1
150012023, 19, 33, 19, -155, 06, 07,'Mountain View                           ',HI1
150030010, 21, 19, 24, -158, 05, 18,'Kapolei                                 ',HI1
150031001, 21, 18, 37, -157, 51, 29,'Honolulu                                ',HI1
150031004, 21, 18, 14, -157, 52, 15,'SAND ISLAND 2 - ANUENUE FISHER          ',HI1
150090006, 20, 46, 50, -156, 26, 45,'Kihei, Maui                             ',HI1
150090025, 20, 52, 09, -156, 29, 32,'KAHULUI                                 ',HI1
160010010, 43, 36, 02, -116, 20, 52,'St. Lukes Meridian                      ',ID1
160010017, 43, 34, 39, -116, 10, 41,'White Pine                              ',ID1
160010020, 43, 38, 52, -116, 16, 09,'Garden City                             ',ID1
160050004, 42, 54, 59, -112, 30, 56,'Pocatello STP                           ',ID1
160050015, 42, 52, 36, -112, 27, 37,'Pocatello Garrett and Gould             ',ID1
160050020, 42, 35, 23, -112, 27, 32,'Shoshone Bannock Tribes                 ',TRX
160090010, 47, 19, 00, -116, 34, 13,'St. Maries                              ',ID1
160130004, 43, 40, 57, -114, 22, 15,'Ketchum                                 ',ID1
160150001, 43, 49, 22, -115, 50, 18,'Idaho City                              ',ID1
160150002, 44, 06, 16, -115, 58, 20,'Garden Valley                           ',ID1
160190011, 43, 27, 52, -112, 02, 47,'Idaho Falls PM2.5                       ',ID1
160210002, 48, 42, 19, -116, 22, 08,'Boundary County                         ',ID1
160230101, 43, 27, 38, -113, 33, 43,'Craters of the Moon NM                  ',NPS
160290031, 42, 41, 43, -111, 35, 38,'Soda Springs SO2                        ',ID1
160291009, 42, 39, 06, -111, 36, 52,'Soda Springs PM25                       ',ID1
160490002, 45, 55, 52, -116, 06, 54,'Grangeville                             ',ID1
160491011, 46, 03, 40, -116, 20, 48,'Cottonwood                              ',ID1
160499991, 46, 16, 32, -116, 01, 17,'Nez Perce Tribe                         ',OAP
160530003, 42, 40, 48, -114, 15, 09,'Minidoka National Historic Sit          ',NPS
160570005, 46, 43, 41, -116, 57, 16,'Moscow                                  ',ID1
160571000, 46, 55, 15, -116, 53, 46,'Potlatch                                ',ID1
160571012, 46, 34, 43, -116, 42, 32,'Juliaetta                               ',ID1
160590004, 45, 10, 54, -113, 53, 25,'Salmon PM2.5                            ',ID1
160650002, 43, 48, 34, -111, 48, 01,'Rexburg PM25                            ',ID1
160690012, 46, 24, 30, -116, 59, 29,'Lewiston                                ',ID1
160790017, 47, 32, 12, -116, 14, 12,'Pinehurst                               ',ID1
160830007, 42, 33, 54, -114, 29, 40,'Twin Falls PM25                         ',ID1
160830009, 42, 19, 55, -114, 12, 46,'Kimberly                                ',ID1
160850002, 44, 53, 24, -116, 06, 23,'McCall                                  ',ID1
160871004, 44, 15, 42, -116, 58, 45,'Weiser PM25                             ',ID1
170010007, 39, 55, 03, -91, 20, 08,'QUINCY                                  ',IL1
170190007, 40, 14, 41, -88, 11, 17,'THOMAS                                  ',IL1
170191001, 40, 03, 08, -88, 22, 21,'BONDVILLE                               ',IL1
170199991, 40, 03, 06, -88, 22, 20,'Bondville                               ',OAP
170230001, 39, 12, 39, -87, 40, 05,'West Union                              ',IN4
170310001, 41, 40, 14, -87, 43, 57,'ALSIP                                   ',IL1
170310032, 41, 45, 20, -87, 32, 43,'CHI_SWFP                                ',IL1
170310057, 41, 54, 48, -87, 43, 26,'CHI_SP                                  ',IL1
170310076, 41, 45, 16, -87, 42, 48,'CHI_COM                                 ',IL1
170311003, 41, 59, 03, -87, 47, 30,'CHI_TAFT                                ',IL1
170311601, 41, 40, 05, -87, 59, 26,'LEMONT                                  ',IL1
170313103, 41, 57, 54, -87, 52, 33,'SCHILPRK                                ',IL1
170314002, 41, 51, 19, -87, 45, 09,'CICERO                                  ',IL1
170314007, 42, 03, 37, -87, 51, 47,'DESPLNS                                 ',IL1
170314201, 42, 08, 26, -87, 47, 57,'NORTHBRK                                ',IL1
170316005, 41, 51, 51, -87, 44, 55,'Cicero Liberty                          ',IL1
170317002, 42, 03, 43, -87, 40, 24,'EVANSTON                                ',IL1
170434002, 41, 46, 17, -88, 09, 07,'Naperville                              ',IL1
170436001, 41, 48, 47, -88, 04, 22,'LISLE                                   ',IL1
170491001, 39, 04, 00, -88, 32, 53,'EFFINGHM                                ',IL1
170650002, 38, 05, 20, -88, 37, 30,'KNIGHT_P                                ',IL1
170830117, 39, 06, 05, -90, 20, 40,'JERSEYVL                                ',IL1
170859991, 42, 17, 12, -89, 59, 58,'Stockton                                ',OAP
170890005, 42, 02, 57, -88, 16, 23,'ELGIN                                   ',IL1
170971007, 42, 28, 00, -87, 48, 37,'ZION                                    ',IL1
171110001, 42, 13, 15, -88, 14, 27,'CARY                                    ',IL1
171132003, 40, 31, 00, -88, 59, 51,'NORMAL                                  ',IL1
171150013, 39, 52, 00, -88, 55, 32,'DECATUR                                 ',IL1
171170002, 39, 23, 45, -89, 48, 33,'NILWOOD                                 ',IL1
171191007, 38, 42, 16, -90, 08, 22,'GC_MAD                                  ',IL1
171193007, 38, 51, 38, -90, 06, 20,'Wood_River                              ',IL1
171199991, 38, 52, 08, -89, 37, 22,'Alhambra                                ',OAP
171430024, 40, 41, 12, -89, 36, 25,'PEORIA_F                                ',IL1
171430037, 40, 41, 52, -89, 35, 20,'PEORIA_J                                ',IL1
171431001, 40, 44, 42, -89, 35, 09,'PEORIA_H                                ',IL1
171570001, 38, 10, 33, -89, 47, 17,'HOUSTON                                 ',IL1
171613002, 41, 30, 51, -90, 31, 01,'ROCK_IS                                 ',IL1
171630010, 38, 36, 42, -90, 09, 38,'East St. Louis                          ',IL1
171670012, 39, 49, 54, -89, 38, 38,'Springfield Ag                          ',IL1
171670014, 39, 49, 53, -89, 38, 27,'SPFD_IB                                 ',IL1
171971002, 41, 31, 36, -88, 06, 59,'Joliet                                  ',IL1
171971011, 41, 13, 19, -88, 11, 26,'BRAIDWD                                 ',IL1
172012001, 42, 20, 06, -89, 02, 17,'ROCK_LP                                 ',IL1
180030002, 41, 13, 17, -85, 01, 00,'Leo HS                                  ',IN4
180050007, 39, 17, 39, -85, 46, 00,'Hope                                    ',IN4
180050008, 39, 14, 14, -85, 53, 28,'Columbus - Rocky Ford Rd                ',IN4
180110001, 39, 59, 51, -86, 23, 43,'Whitestown                              ',IN4
180130001, 39, 15, 50, -86, 17, 32,'Helmsburg                               ',IN4
180150002, 40, 32, 25, -86, 33, 10,'Flora                                   ',IN4
180190008, 38, 23, 37, -85, 39, 50,'Charlestown State Park                  ',IN4
180350010, 40, 18, 01, -85, 14, 45,'Albany                                  ',IN4
180390007, 41, 43, 01, -85, 49, 28,'Bristol                                 ',IN4
180390008, 41, 39, 25, -85, 58, 06,'Elkhart-Prairie St.                     ',IN4
180550001, 38, 59, 08, -86, 59, 24,'Plummer                                 ',IN4
180570006, 40, 04, 05, -85, 59, 32,'Noblesville-191st St.                   ',IN4
180570007, 39, 57, 39, -85, 56, 22,'Fishers                                 ',IN4
180630004, 39, 45, 32, -86, 23, 54,'Avon                                    ',IN4
180650003, 40, 00, 34, -85, 31, 24,'Mechanicsburg                           ',IN4
180670004, 40, 28, 52, -86, 06, 34,'Kokomo - E. Vaile Ave.                  ',IN4
180839991, 38, 44, 26, -87, 29, 07,'Vincennes                               ',OAP
180890022, 41, 36, 23, -87, 18, 18,'Gary-IITRI                              ',IN4
180890036, 41, 35, 39, -87, 29, 42,'Hammond-167th St                        ',IN4
180892008, 41, 38, 21, -87, 29, 36,'Hammond-141st St                        ',IN4
180910005, 41, 43, 03, -86, 54, 28,'Michigan City-4th St                    ',IN4
180910010, 41, 37, 45, -86, 41, 03,'LaPorte-E. Lincolnway                   ',IN4
180950011, 40, 07, 32, -85, 39, 07,'Anderson-Eastside Elem. Sch             ',IN4
180970050, 39, 51, 32, -86, 01, 17,'Indpls-Ft. Harrison                     ',IN4
180970057, 39, 44, 56, -86, 11, 10,'Indpls-Harding St                       ',IN4
180970073, 39, 47, 21, -86, 03, 38,'Indpls-E.16th St                        ',IN4
180970078, 39, 48, 38, -86, 06, 51,'Indpls-Washington Park                  ',IN4
180970081, 39, 47, 20, -86, 12, 52,'Indpls-W.18th St                        ',IN4
180970086, 39, 39, 52, -86, 14, 05,'Indpls-Southport                        ',IN4
180970087, 39, 47, 16, -86, 07, 51,'Indpls - I-70 E                         ',IN4
180COG010001, -4, 18, 02, 015, 18, 49,'Kinshasa                                ',COG
181050003, 39, 09, 33, -86, 30, 17,'Bloomington - Binford                   ',IN4
181230009, 38, 06, 54, -86, 36, 11,'Leopold                                 ',IN4
181270023, 41, 36, 59, -87, 08, 48,'Portage-Hwy 12                          ',IN4
181270024, 41, 37, 04, -87, 11, 58,'Ogden Dunes                             ',IN4
181270026, 41, 30, 43, -87, 02, 10,'Valparaiso                              ',IN4
181290003, 38, 00, 23, -87, 43, 06,'St. Philips                             ',IN4
181410010, 41, 33, 06, -86, 22, 14,'Potato Creek State Park                 ',IN4
181410015, 41, 41, 48, -86, 12, 52,'South Bend-Shields Dr                   ',IN4
181410016, 41, 45, 16, -86, 06, 36,'Granger-Beckley St.                     ',IN4
181450001, 39, 36, 48, -85, 52, 14,'Fairland                                ',IN4
181570008, 40, 25, 54, -86, 51, 09,'Lafayette-Greenbush St                  ',IN4
181630013, 38, 06, 50, -87, 32, 12,'Inglefield                              ',IN4
181630021, 38, 00, 47, -87, 34, 40,'Evansville-Buena Vista                  ',IN4
181630022, 37, 58, 39, -87, 35, 48,'Evansville-Lloyd                        ',IN4
181670018, 39, 29, 09, -87, 24, 04,'Terre Haute-Lafayette Ave               ',IN4
181670024, 39, 33, 30, -87, 18, 46,'Sandcut                                 ',IN4
181699991, 40, 48, 57, -85, 39, 39,'Salamonie Reservoir                     ',OAP
181730008, 38, 03, 08, -87, 16, 53,'Boonville                               ',IN4
181730011, 37, 57, 15, -87, 19, 18,'Dayville                                ',IN4
181830003, 41, 10, 10, -85, 37, 45,'Larwill                                 ',IN4
188CRI010001, 09, 56, 58, -84, 08, 34,'San Jose                                ',CRI
190130009, 42, 30, 05, -92, 18, 56,'Waterloo, Water Tower                   ',IA1
190170011, 42, 44, 35, -92, 30, 47,'Waverly, Airport                        ',IA1
190450019, 41, 49, 23, -90, 12, 42,'Clinton, Chancy Park                    ',IA1
190450021, 41, 52, 30, -90, 10, 38,'Clinton, Rainbow Park                   ',IA1
190850007, 41, 49, 55, -95, 55, 41,'Pisgah, Forestry Office                 ',IA1
191032001, 41, 39, 29, -91, 30, 12,'Iowa City, Hoover School                ',IA1
191130033, 42, 16, 50, -91, 31, 36,'COGGON                                  ',IA3
191130040, 41, 58, 36, -91, 41, 16,'PUBLIC HEALTH                           ',IA3
191370002, 40, 58, 12, -95, 02, 41,'Viking Lake State Park                  ',IA1
191390019, 41, 24, 05, -91, 04, 06,'Muscatine, High School East Ca          ',IA1
191390020, 41, 24, 28, -91, 03, 45,'Muscatine, Musser Park                  ',IA1
191471002, 43, 07, 23, -94, 41, 35,'Emmetsburg, ILCC                        ',IA1
191530030, 41, 36, 11, -93, 38, 35,'CARPENTER                               ',IA2
191531579, 41, 50, 57, -93, 41, 51,'SHELDAHL                                ',IA2
191630014, 41, 41, 57, -90, 31, 18,'Scott County Park                       ',IA1
191630015, 41, 31, 47, -90, 35, 15,'Davenport, 10th & Vine                  ',IA1
191630017, 41, 28, 01, -90, 41, 17,'Buffalo                                 ',IA1
191770006, 40, 41, 35, -92, 00, 21,'Lake Sugema                             ',IA1
200570002, 37, 46, 00, -100, 01, 59,'Dodge City                              ',KS1
200910010, 38, 50, 18, -94, 44, 47,'Heritage Park                           ',KS1
201030003, 39, 19, 39, -94, 57, 04,'Leavenworth-U.S. Penitentiary           ',KS1
201330003, 37, 40, 37, -95, 28, 33,'Chanute                                 ',KS1
201730010, 37, 42, 03, -97, 18, 50,'WHlthDpt                                ',KS1
201730018, 37, 53, 50, -97, 29, 31,'Sedgwick                                ',KS1
201770013, 39, 01, 27, -95, 42, 41,'KNI-Topeka                              ',KS1
201810003, 39, 20, 34, -101, 42, 10,'Goodland                                ',KS1
201910002, 37, 28, 36, -97, 21, 59,'PECK                                    ',KS1
201950001, 38, 46, 13, -99, 45, 48,'Cedar Bluff                             ',KS1
202090021, 39, 07, 03, -94, 38, 08,'WY/KC                                   ',KS1
210130002, 36, 36, 29, -83, 44, 12,'MIDAIR                                  ',KY1
210190017, 38, 27, 33, -82, 38, 02,'FIVCO                                   ',KY1
210290006, 37, 59, 08, -85, 42, 47,'SHEPVILL                                ',KY1
210373002, 39, 01, 18, -84, 28, 27,'NKU                                     ',KY1
210430500, 38, 14, 17, -82, 59, 17,'GRAYSON                                 ',KY1
210470006, 36, 54, 42, -87, 19, 24,'Hopkinsville                            ',KY1
210610501, 37, 07, 53, -86, 08, 53,'Mammoth Cave NP                         ',NPS
210670012, 38, 03, 54, -84, 30, 00,'NEWTWN                                  ',KY1
210890007, 38, 32, 53, -82, 43, 54,'WORTH2002                               ',KY1
210910012, 37, 56, 20, -86, 53, 48,'LEWISPOR                                ',KY1
210930006, 37, 42, 23, -85, 51, 06,'ETOWN2                                  ',KY1
211110051, 38, 03, 38, -85, 53, 45,'WATSON                                  ',KY2
211110067, 38, 13, 42, -85, 39, 15,'Cannons Lane                            ',KY2
211110075, 38, 11, 36, -85, 42, 43,'Near Road                               ',KY2
211110080, 38, 10, 57, -85, 34, 27,'Carrithers Middle School                ',KY2
211111041, 38, 13, 53, -85, 49, 36,'Algonquin Parkway                       ',KY2
211130001, 37, 53, 35, -84, 35, 21,'NICHVILL                                ',KY1
211390003, 37, 09, 20, -88, 23, 35,'SMITHLD                                 ',KY1
211759991, 37, 55, 17, -83, 03, 58,'Crockett                                ',OAP
211850004, 38, 23, 54, -85, 26, 35,'BUCKNER                                 ',KY1
211930003, 37, 16, 59, -83, 13, 13,'HAZ2                                    ',KY1
211950002, 37, 28, 58, -82, 32, 07,'PIKE2001                                ',KY1
211990003, 37, 05, 52, -84, 36, 42,'SOMERST                                 ',KY1
212130004, 36, 42, 30, -86, 33, 59,'FRANKLN                                 ',KY1
212219991, 36, 47, 02, -87, 50, 59,'Cadiz                                   ',OAP
212270009, 37, 02, 57, -86, 12, 53,'Smiths Grove                            ',KY1
212299991, 37, 42, 16, -85, 02, 54,'Mackville                               ',OAP
220050004, 30, 13, 45, -90, 57, 56,'Dutchtown                               ',LA1
220150008, 32, 32, 11, -93, 44, 57,'Shreveport Airport                      ',LA1
220170001, 32, 40, 59, -93, 51, 42,'Dixie                                   ',LA1
220190002, 30, 08, 35, -93, 22, 18,'Carlyss                                 ',LA1
220190008, 30, 15, 45, -93, 17, 06,'Westlake                                ',LA1
220190009, 30, 13, 40, -93, 34, 46,'Vinton                                  ',LA1
220330003, 30, 25, 10, -91, 10, 54,'LSU                                     ',LA1
220330009, 30, 27, 43, -91, 10, 36,'Capitol                                 ',LA1
220330013, 30, 42, 02, -91, 03, 21,'Pride                                   ',LA1
220470009, 30, 13, 15, -91, 18, 55,'Bayou Plaquemine                        ',LA1
220470012, 30, 11, 51, -91, 07, 41,'Carville                                ',LA1
220511001, 30, 02, 27, -90, 16, 22,'Kenner                                  ',LA1
220550007, 30, 13, 32, -92, 02, 34,'Lafayette                               ',LA1
220570004, 29, 45, 50, -90, 45, 55,'Thibodaux                               ',LA1
220630002, 30, 18, 54, -90, 48, 41,'French Settlement                       ',LA1
220710012, 29, 59, 35, -90, 06, 05,'City Park                               ',LA1
220710021, 29, 59, 45, -90, 07, 05,'I-610 New Orleans Near Road             ',LA1
220730004, 32, 30, 34, -92, 02, 45,'Monroe                                  ',LA1
220770001, 30, 40, 54, -91, 21, 57,'New Roads                               ',LA1
220870004, 29, 56, 24, -89, 55, 11,'Meraux                                  ',LA1
220870007, 29, 56, 35, -89, 58, 33,'Chalmette Vista                         ',LA1
220930002, 29, 59, 42, -90, 49, 01,'Convent                                 ',LA1
220950002, 30, 02, 57, -90, 38, 12,'Garyville                               ',LA1
220990001, 30, 00, 31, -91, 52, 10,'St. Martinville                         ',LA1
221030002, 30, 25, 45, -90, 11, 58,'Madisonville                            ',LA1
221210001, 30, 30, 06, -91, 12, 39,'Port Allen                              ',LA1
230010011, 44, 05, 21, -70, 12, 50,'Lewiston                                ',ME1
230010014, 43, 58, 28, -70, 07, 29,'DURHAM                                  ',ME1
230030014, 47, 21, 19, -68, 19, 15,'Madawaska PSB                           ',ME1
230031008, 46, 41, 54, -68, 02, 20,'Presque Isle Regional Office            ',ME1
230031011, 46, 40, 56, -68, 00, 58,'Presque Isle Riverside                  ',ME1
230031100, 46, 41, 47, -68, 01, 59,'MICMAC                                  ',MM1
230039991, 46, 36, 14, -68, 24, 48,'Ashland                                 ',OAP
230050029, 43, 39, 36, -70, 16, 08,'Portland - Deering Oaks                 ',ME1
230052003, 43, 33, 39, -70, 12, 26,'Cape Elizabeth                          ',ME1
230090102, 44, 21, 05, -68, 13, 37,'Bar Harbor - Cadillac Mtn.              ',ME1
230090103, 44, 22, 37, -68, 15, 39,'Acadia NP - McFarland                   ',ME1
230110008, 44, 19, 04, -69, 47, 30,'Augusta State Airport                   ',ME1
230112001, 44, 13, 36, -69, 47, 21,'Gardiner High School                    ',ME1
230130004, 43, 55, 04, -69, 15, 38,'Port Clyde                              ',ME1
230172011, 44, 33, 05, -70, 32, 46,'Rumford                                 ',ME1
230173002, 44, 22, 40, -70, 51, 16,'Bethel Smith Farm Road                  ',ME1
230190017, 44, 49, 02, -68, 46, 21,'Bangor MSS                              ',ME1
230194008, 44, 44, 11, -68, 40, 16,'Holden                                  ',ME1
230310040, 43, 35, 20, -70, 52, 38,'Shapleigh Ball Park                     ',ME1
230312002, 43, 20, 35, -70, 28, 17,'Kennebunkport                           ',ME1
240031003, 39, 10, 09, -76, 37, 41,'Glen Burnie                             ',MD1
240050009, 39, 22, 18, -76, 44, 48,'Baltimore County Near Road              ',MD1
240051007, 39, 27, 43, -76, 37, 53,'Padonia                                 ',MD1
240053001, 39, 18, 38, -76, 28, 27,'Essex                                   ',MD1
240090011, 38, 32, 12, -76, 37, 01,'Calvert                                 ',MD1
240130001, 39, 26, 39, -77, 02, 30,'South Carroll                           ',MD1
240150003, 39, 42, 03, -75, 51, 36,'Fair Hill                               ',MD1
240170010, 38, 30, 15, -76, 48, 42,'Southern Maryland                       ',MD1
240190004, 38, 35, 15, -76, 08, 26,'Horn Point                              ',MD1
240199991, 38, 26, 42, -76, 06, 41,'Blackwater NWR                          ',OAP
240210037, 39, 25, 21, -77, 22, 30,'Frederick Airport                       ',MD1
240230002, 39, 42, 20, -79, 00, 42,'Piney Run                               ',MD1
240251001, 39, 24, 36, -76, 17, 48,'Edgewood                                ',MD1
240259001, 39, 33, 47, -76, 12, 14,'Aldino                                  ',MD1
240270006, 39, 08, 35, -76, 50, 46,'Howard County Near Road                 ',MD1
240290002, 39, 18, 18, -75, 47, 49,'Millington                              ',MD1
240313001, 39, 06, 51, -77, 06, 24,'Rockville                               ',MD1
240330030, 39, 03, 19, -76, 52, 41,'HU-Beltsville                           ',MD1
240338003, 38, 48, 43, -76, 44, 39,'PG Equestrian Center                    ',MD1
240339991, 39, 01, 42, -76, 49, 01,'Beltsville                              ',OAP
240430009, 39, 33, 56, -77, 43, 18,'Hagerstown                              ',MD1
250010002, 41, 58, 32, -70, 01, 26,'TRURO                                   ',MA1
250036001, 42, 42, 08, -73, 06, 37,'NorthAdams                              ',MA1
250051004, 41, 40, 59, -71, 10, 10,'Fall River                              ',MA1
250051006, 41, 38, 43, -70, 53, 52,'Fairhaven2                              ',MA1
250070001, 41, 19, 49, -70, 47, 09,'Wampanoag Laboratory - Martha'          ',WT1
250092006, 42, 28, 28, -70, 58, 18,'LYNN                                    ',MA1
250095005, 42, 46, 14, -71, 06, 10,'Haverhill                               ',MA1
250112005, 42, 36, 20, -72, 35, 48,'Greenfield                              ',MA1
250130008, 42, 11, 39, -72, 33, 20,'CHICOPEE                                ',MA1
250130018, 42, 07, 12, -72, 35, 05,'SPRINGFIELDSP                           ',MA1
250154002, 42, 17, 53, -72, 20, 03,'WARE                                    ',MA1
250170009, 42, 37, 36, -71, 21, 43,'Chelmsford                              ',MA1
250213003, 42, 12, 42, -71, 06, 51,'E. Milton - Blue Hill                   ',MA1
250230005, 42, 03, 54, -71, 00, 45,'Brockton                                ',MA1
250250002, 42, 20, 56, -71, 05, 51,'BOSTON-KENMORE                          ',MA1
250250042, 42, 19, 45, -71, 04, 56,'Boston - Roxbury                        ',MA1
250250044, 42, 19, 30, -71, 03, 21,'Boston-Von Hillern                      ',MA1
250270015, 42, 16, 27, -71, 52, 32,'Worcester                               ',MA1
250270023, 42, 15, 50, -71, 47, 40,'Worcester                               ',MA1
250270024, 42, 05, 58, -71, 37, 12,'Uxbridge                                ',MA1
260050003, 42, 46, 04, -86, 08, 54,'HOLLAND                                 ',MI1
260170014, 43, 34, 17, -83, 53, 26,'BAY CITY                                ',MI1
260190003, 44, 37, 00, -86, 06, 33,'FRANKFORT                               ',MI1
260210014, 42, 11, 52, -86, 18, 34,'COLOMA                                  ',MI1
260270003, 41, 53, 44, -86, 00, 06,'CASSOPOLIS                              ',MI1
260370002, 42, 48, 09, -84, 21, 00,'ROSE LAKE                               ',MI1
260490021, 43, 01, 44, -83, 40, 09,'FLINT                                   ',MI1
260492001, 43, 10, 05, -83, 27, 42,'OTISVILLE                               ',MI1
260630007, 43, 50, 11, -82, 38, 35,'HARBOR BEACH                            ',MI1
260650018, 42, 45, 40, -84, 33, 46,'LANSING                                 ',MI1
260770008, 42, 16, 41, -85, 32, 30,'KALAMAZOO                               ',MI1
260810020, 42, 59, 04, -85, 40, 15,'GRAND RAPIDS                            ',MI1
260810022, 43, 10, 36, -85, 25, 00,'EVANS                                   ',MI1
260910007, 41, 59, 44, -83, 56, 48,'TECUMSEH                                ',MI1
260990009, 42, 43, 53, -82, 47, 36,'NEW HAVEN                               ',MI1
260990021, 42, 33, 55, -82, 58, 23,'FREEDOM HILL                            ',MI1
260991003, 42, 32, 48, -83, 00, 21,'WARREN                                  ',MI1
261010922, 44, 18, 24, -86, 14, 34,'MANISTEE                                ',MI1
261050007, 43, 57, 11, -86, 17, 39,'SCOTTVILLE                              ',MI1
261130001, 44, 18, 38, -84, 53, 30,'HOUGHTON LAKE                           ',MI1
261210039, 43, 16, 41, -86, 18, 39,'MUSKEGON                                ',MI1
261250001, 42, 27, 47, -83, 10, 59,'OAK PARK                                ',MI1
261250011, 42, 37, 59, -83, 19, 31,'PONTIAC                                 ',MI1
261250012, 42, 40, 44, -83, 07, 49,'ROCHESTER                               ',MI1
261390005, 42, 53, 39, -85, 51, 10,'JENISON                                 ',MI1
261470005, 42, 57, 11, -82, 27, 23,'PORT HURON                              ',MI1
261530001, 46, 17, 20, -85, 57, 01,'SENEY                                   ',MI1
261579991, 43, 36, 36, -83, 21, 36,'Unionville                              ',OAP
261610008, 42, 14, 24, -83, 35, 58,'YPSILANTI                               ',MI1
261619991, 42, 24, 59, -83, 54, 06,'Ann Arbor                               ',OAP
261630001, 42, 13, 41, -83, 12, 33,'ALLEN PARK                              ',MI1
261630005, 42, 16, 01, -83, 07, 55,'RIVER ROUGE                             ',MI1
