04/19/24|121110013|Savannahs|OZONE-1HR|PPB|51|1|Florida Dept. of Environmental Protection
04/19/24|121110013|Savannahs|OZONE-8HR|PPB|47|8|Florida Dept. of Environmental Protection
04/19/24|121130015|Woodlawn|OZONE-1HR|PPB|34|1|Florida Dept. of Environmental Protection
04/19/24|121130015|Woodlawn|OZONE-8HR|PPB|29|8|Florida Dept. of Environmental Protection
04/19/24|121130015|Woodlawn|PM2.5-24hr|UG/M3|8.2|24|Florida Dept. of Environmental Protection
04/19/24|121150013|Bee Ridge|PM2.5-24hr|UG/M3|8.7|24|Florida Dept. of Environmental Protection
04/19/24|121151005|Lido Park; McKinley |OZONE-1HR|PPB|50|1|Florida Dept. of Environmental Protection
04/19/24|121151005|Lido Park; McKinley |OZONE-8HR|PPB|46|8|Florida Dept. of Environmental Protection
04/19/24|121151006|Paw Park|OZONE-1HR|PPB|62|1|Florida Dept. of Environmental Protection
04/19/24|121151006|Paw Park|OZONE-8HR|PPB|54|8|Florida Dept. of Environmental Protection
04/19/24|121151006|Paw Park|PM10-24hr|UG/M3|25|24|Florida Dept. of Environmental Protection
04/19/24|121152002|Jackson Road|OZONE-1HR|PPB|58|1|Florida Dept. of Environmental Protection
04/19/24|121152002|Jackson Road|OZONE-8HR|PPB|51|8|Florida Dept. of Environmental Protection
04/19/24|121152002|Jackson Road|PM2.5-24hr|UG/M3|10.4|24|Florida Dept. of Environmental Protection
04/19/24|121171002|Seminole Community C|OZONE-1HR|PPB|68|1|Florida Dept. of Environmental Protection
04/19/24|121171002|Seminole Community C|OZONE-8HR|PPB|62|8|Florida Dept. of Environmental Protection
04/19/24|121171002|Seminole Community C|PM10-24hr|UG/M3|22|24|Florida Dept. of Environmental Protection
04/19/24|121171002|Seminole Community C|PM2.5-24hr|UG/M3|16.6|24|Florida Dept. of Environmental Protection
04/19/24|121275002|Blind Services; 1185|OZONE-1HR|PPB|37|1|Florida Dept. of Environmental Protection
04/19/24|121275002|Blind Services; 1185|OZONE-8HR|PPB|31|8|Florida Dept. of Environmental Protection
04/19/24|121275002|Blind Services; 1185|PM10-24hr|UG/M3|23|24|Florida Dept. of Environmental Protection
04/19/24|121275002|Blind Services; 1185|PM2.5-24hr|UG/M3|11|24|Florida Dept. of Environmental Protection
04/19/24|121290001|St. Marks Wildlife R|OZONE-1HR|PPB|25|1|Florida Dept. of Environmental Protection
04/19/24|121290001|St. Marks Wildlife R|OZONE-8HR|PPB|22|8|Florida Dept. of Environmental Protection
04/19/24|121290001|St. Marks Wildlife R|PM2.5-24hr|UG/M3|7.5|24|Florida Dept. of Environmental Protection
04/19/24|121290001|St. Marks Wildlife R|SO2-24HR|PPB|0.9|24|Florida Dept. of Environmental Protection
04/19/24|124000050314|Quebec - Charlesbour|OZONE-1HR|PPB|43|1|Canada-Quebec1
04/19/24|124000050314|Quebec - Charlesbour|OZONE-8HR|PPB|35|8|Canada-Quebec1
04/19/24|124000050314|Quebec - Charlesbour|PM2.5-24hr|UG/M3|3.6|24|Canada-Quebec1
04/19/24|124000050405|Sherbrooke - Parc Sy|OZONE-1HR|PPB|44|1|Canada-Quebec1
04/19/24|124000050405|Sherbrooke - Parc Sy|OZONE-8HR|PPB|43|8|Canada-Quebec1
04/19/24|124000050405|Sherbrooke - Parc Sy|PM2.5-24hr|UG/M3|2.7|24|Canada-Quebec1
04/19/24|124000050902|Saguenay - Parc Powe|OZONE-1HR|PPB|45|1|Canada-Quebec1
04/19/24|124000050902|Saguenay - Parc Powe|OZONE-8HR|PPB|36|8|Canada-Quebec1
04/19/24|124000050902|Saguenay - Parc Powe|PM2.5-24hr|UG/M3|12.3|24|Canada-Quebec1
04/19/24|124000051111|Drummondville - Stad|OZONE-1HR|PPB|38|1|Canada-Quebec1
04/19/24|124000051111|Drummondville - Stad|OZONE-8HR|PPB|36|8|Canada-Quebec1
04/19/24|124000051111|Drummondville - Stad|PM2.5-24hr|UG/M3|2.6|24|Canada-Quebec1
04/19/24|124000055801|Granby - Parc Poitev|OZONE-1HR|PPB|42|1|Canada-Quebec1
04/19/24|124000055801|Granby - Parc Poitev|OZONE-8HR|PPB|39|8|Canada-Quebec1
04/19/24|124000055801|Granby - Parc Poitev|PM2.5-24hr|UG/M3|2.6|24|Canada-Quebec1
04/19/24|124000056001|Radisson|OZONE-1HR|PPB|35|1|Canada-Quebec1
04/19/24|124000056001|Radisson|OZONE-8HR|PPB|21|8|Canada-Quebec1
04/19/24|124000056001|Radisson|PM2.5-24hr|UG/M3|1.7|24|Canada-Quebec1
04/19/24|124000060430|Toronto West|CO-8hr|PPM|0|1|Ontario Ministry of the Environment
04/19/24|124000060430|Toronto West|OZONE-1HR|PPB|37|1|Ontario Ministry of the Environment
04/19/24|124000060430|Toronto West|OZONE-8HR|PPB|33|8|Ontario Ministry of the Environment
04/19/24|124000060430|Toronto West|PM2.5-24hr|UG/M3|6.2|24|Ontario Ministry of the Environment
04/19/24|124000060430|Toronto West|SO2-24HR|PPB|0|24|Ontario Ministry of the Environment
04/19/24|124000060434|Misssissauga|OZONE-1HR|PPB|44|1|Ontario Ministry of the Environment
04/19/24|124000060434|Misssissauga|OZONE-8HR|PPB|41|8|Ontario Ministry of the Environment
04/19/24|124000060434|Misssissauga|PM2.5-24hr|UG/M3|5.5|24|Ontario Ministry of the Environment
04/19/24|124000060440|Toronto North|OZONE-1HR|PPB|43|1|Ontario Ministry of the Environment
04/19/24|124000060440|Toronto North|OZONE-8HR|PPB|40|8|Ontario Ministry of the Environment
04/19/24|124000060440|Toronto North|PM2.5-24hr|UG/M3|5|24|Ontario Ministry of the Environment
04/19/24|124000060440|Toronto North|SO2-24HR|PPB|0|24|Ontario Ministry of the Environment
04/19/24|124000060445|Toronto Downtown|OZONE-1HR|PPB|40|1|Ontario Ministry of the Environment
04/19/24|124000060445|Toronto Downtown|OZONE-8HR|PPB|36|8|Ontario Ministry of the Environment
04/19/24|124000060445|Toronto Downtown|PM2.5-24hr|UG/M3|6.5|24|Ontario Ministry of the Environment
04/19/24|124000060450|Brampton|OZONE-1HR|PPB|44|1|Ontario Ministry of the Environment
04/19/24|124000060450|Brampton|OZONE-8HR|PPB|40|8|Ontario Ministry of the Environment
04/19/24|124000060450|Brampton|PM2.5-24hr|UG/M3|5.5|24|Ontario Ministry of the Environment
04/19/24|124000060521|Hamilton Mountain|OZONE-1HR|PPB|47|1|Ontario Ministry of the Environment
04/19/24|124000060521|Hamilton Mountain|OZONE-8HR|PPB|46|8|Ontario Ministry of the Environment
04/19/24|124000060521|Hamilton Mountain|PM2.5-24hr|UG/M3|8.8|24|Ontario Ministry of the Environment
04/19/24|124000060808|Thunder Bay|OZONE-1HR|PPB|34|1|Ontario Ministry of the Environment
04/19/24|124000060808|Thunder Bay|OZONE-8HR|PPB|34|8|Ontario Ministry of the Environment
04/19/24|124000060808|Thunder Bay|PM2.5-24hr|UG/M3|2.7|24|Ontario Ministry of the Environment
04/19/24|124000061603|Oakville|OZONE-1HR|PPB|44|1|Ontario Ministry of the Environment
04/19/24|124000061603|Oakville|OZONE-8HR|PPB|42|8|Ontario Ministry of the Environment
04/19/24|124000061603|Oakville|PM2.5-24hr|UG/M3|6.1|24|Ontario Ministry of the Environment
04/19/24|124000061703|Oshawa|OZONE-1HR|PPB|42|1|Ontario Ministry of the Environment
04/19/24|124000061703|Oshawa|OZONE-8HR|PPB|39|8|Ontario Ministry of the Environment
04/19/24|124000061703|Oshawa|PM2.5-24hr|UG/M3|3.7|24|Ontario Ministry of the Environment
04/19/24|124000065101|Newmarket|OZONE-1HR|PPB|42|1|Ontario Ministry of the Environment
04/19/24|124000065101|Newmarket|OZONE-8HR|PPB|39|8|Ontario Ministry of the Environment
04/19/24|124000065101|Newmarket|PM2.5-24hr|UG/M3|5|24|Ontario Ministry of the Environment
04/19/24|124000067001|Milton|OZONE-1HR|PPB|44|1|Ontario Ministry of the Environment
04/19/24|124000067001|Milton|OZONE-8HR|PPB|40|8|Ontario Ministry of the Environment
04/19/24|124000067001|Milton|PM2.5-24hr|UG/M3|6.4|24|Ontario Ministry of the Environment
04/19/24|124000080111|Regina|OZONE-1HR|PPB|46|1|Saskatchewan Environment
04/19/24|124000080111|Regina|OZONE-8HR|PPB|44|8|Saskatchewan Environment
04/19/24|124000080111|Regina|PM2.5-24hr|UG/M3|2|24|Saskatchewan Environment
04/19/24|124000080502|Estevan|OZONE-1HR|PPB|41|1|Saskatchewan Environment
04/19/24|124000080502|Estevan|OZONE-8HR|PPB|39|8|Saskatchewan Environment
04/19/24|124000080502|Estevan|PM2.5-24hr|UG/M3|3.1|24|Saskatchewan Environment
04/19/24|124000082002|Buffalo Narrows|OZONE-1HR|PPB|48|1|Saskatchewan Environment
04/19/24|124000082002|Buffalo Narrows|OZONE-8HR|PPB|45|8|Saskatchewan Environment
04/19/24|124000082002|Buffalo Narrows|PM2.5-24hr|UG/M3|3.5|24|Saskatchewan Environment
04/19/24|124000082101|Flat Valley|OZONE-1HR|PPB|55|1|Canadian Air and Precipitation Monitoring Network
04/19/24|124000082101|Flat Valley|OZONE-8HR|PPB|53|8|Canadian Air and Precipitation Monitoring Network
04/19/24|124000094500|Joussard|OZONE-1HR|PPB|52|1|Canadian Air and Precipitation Monitoring Network
04/19/24|124000094500|Joussard|OZONE-8HR|PPB|51|8|Canadian Air and Precipitation Monitoring Network
04/19/24|124000100112|Downtown Vancouver|CO-8hr|PPM|0.2|1|Metro Vancouver
04/19/24|124000100112|Downtown Vancouver|OZONE-1HR|PPB|45|1|Metro Vancouver
04/19/24|124000100112|Downtown Vancouver|OZONE-8HR|PPB|40|8|Metro Vancouver
04/19/24|124000100112|Downtown Vancouver|SO2-24HR|PPB|0.8|24|Metro Vancouver
04/19/24|124000100121|Second Narrows|OZONE-1HR|PPB|37|1|Metro Vancouver
04/19/24|124000100121|Second Narrows|OZONE-8HR|PPB|31|8|Metro Vancouver
04/19/24|124000100121|Second Narrows|PM2.5-24hr|UG/M3|8.6|24|Metro Vancouver
04/19/24|124000100121|Second Narrows|SO2-24HR|PPB|0.6|24|Metro Vancouver
04/19/24|124000100126|Burnaby Mountain|OZONE-1HR|PPB|48|1|Metro Vancouver
04/19/24|124000100126|Burnaby Mountain|OZONE-8HR|PPB|44|8|Metro Vancouver
04/19/24|124000100136|Capitol Hill|SO2-24HR|PPB|0.7|24|Metro Vancouver
04/19/24|124000100137|Burnaby North|PM10-24hr|UG/M3|11|24|Metro Vancouver
04/19/24|124000100137|Burnaby North|SO2-24HR|PPB|1.4|24|Metro Vancouver
04/19/24|124000100138|Horseshoe Bay|PM2.5-24hr|UG/M3|6.6|24|Metro Vancouver
04/19/24|124000100211|Prince George Jail|SO2-24HR|PPB|14.6|24|British Columbia Ministry of Environment
04/19/24|124000100605|Penticton Industrial|PM2.5-24hr|UG/M3|5.8|24|British Columbia Ministry of Environment
04/19/24|124000100703|Kelowna KLO Road|CO-8hr|PPM|0.2|1|British Columbia Ministry of Environment
04/19/24|124000100703|Kelowna KLO Road|OZONE-1HR|PPB|37|1|British Columbia Ministry of Environment
04/19/24|124000100703|Kelowna KLO Road|OZONE-8HR|PPB|34|8|British Columbia Ministry of Environment
04/19/24|124000100703|Kelowna KLO Road|PM10-24hr|UG/M3|19|24|British Columbia Ministry of Environment
04/19/24|124000100703|Kelowna KLO Road|PM2.5-24hr|UG/M3|8.2|24|British Columbia Ministry of Environment
04/19/24|124000100703|Kelowna KLO Road|SO2-24HR|PPB|0|24|British Columbia Ministry of Environment
04/19/24|124000101706|Quesnel Johnston Ave|OZONE-1HR|PPB|58|1|British Columbia Ministry of Environment
04/19/24|124000101706|Quesnel Johnston Ave|OZONE-8HR|PPB|55|8|British Columbia Ministry of Environment
04/19/24|124000101706|Quesnel Johnston Ave|PM10-24hr|UG/M3|26|24|British Columbia Ministry of Environment
04/19/24|124000101706|Quesnel Johnston Ave|PM2.5-24hr|UG/M3|7.4|24|British Columbia Ministry of Environment
04/19/24|124000101706|Quesnel Johnston Ave|SO2-24HR|PPB|1.4|24|British Columbia Ministry of Environment
04/19/24|124000101904|Cranbrook Muriel Bax|OZONE-1HR|PPB|51|1|British Columbia Ministry of Environment
04/19/24|124000101904|Cranbrook Muriel Bax|OZONE-8HR|PPB|50|8|British Columbia Ministry of Environment
04/19/24|124000101904|Cranbrook Muriel Bax|PM2.5-24hr|UG/M3|4|24|British Columbia Ministry of Environment
04/19/24|124000102210|Trail Columbia Garde|SO2-24HR|PPB|-1.6|24|British Columbia Ministry of Environment
04/19/24|124000102220|Warfield Elementary|SO2-24HR|PPB|0.4|24|British Columbia Ministry of Environment
04/19/24|124000102230|Birchbank Golf Cours|SO2-24HR|PPB|1.2|24|British Columbia Ministry of Environment
04/19/24|124000102402|Smithers Muheim Memo|OZONE-1HR|PPB|41|1|British Columbia Ministry of Environment
04/19/24|124000102402|Smithers Muheim Memo|OZONE-8HR|PPB|39|8|British Columbia Ministry of Environment
04/19/24|124000102402|Smithers Muheim Memo|PM10-24hr|UG/M3|32|24|British Columbia Ministry of Environment
04/19/24|124000102402|Smithers Muheim Memo|PM2.5-24hr|UG/M3|8.8|24|British Columbia Ministry of Environment
04/19/24|124000103011|Elkford Rocky Mounta|PM10-24hr|UG/M3|15|24|British Columbia Ministry of Environment
04/19/24|124000103011|Elkford Rocky Mounta|PM2.5-24hr|UG/M3|3.6|24|British Columbia Ministry of Environment
04/19/24|124000103021|Sparwood Centennial |OZONE-1HR|PPB|45|1|British Columbia Ministry of Environment
04/19/24|124000103021|Sparwood Centennial |OZONE-8HR|PPB|44|8|British Columbia Ministry of Environment
04/19/24|124000103021|Sparwood Centennial |PM10-24hr|UG/M3|19|24|British Columbia Ministry of Environment
04/19/24|124000103021|Sparwood Centennial |PM2.5-24hr|UG/M3|3.9|24|British Columbia Ministry of Environment
04/19/24|124000103907|Kitimat Industrial A|SO2-24HR|PPB|0.3|24|British Columbia Ministry of Environment
04/19/24|124000106101|Valemount|PM2.5-24hr|UG/M3|18.5|24|British Columbia Ministry of Environment
04/19/24|124CC0041601|Miramichi|OZONE-1HR|PPB|46|1|Canada-New Brunswick1
04/19/24|124CC0041601|Miramichi|OZONE-8HR|PPB|44|8|Canada-New Brunswick1
04/19/24|124CC0041601|Miramichi|PM2.5-24hr|UG/M3|3.8|24|Canada-New Brunswick1
04/19/24|124CC0090134|AJ Ottewell Communit|OZONE-1HR|PPB|46|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090134|AJ Ottewell Communit|OZONE-8HR|PPB|43|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090134|AJ Ottewell Communit|PM2.5-24hr|UG/M3|5.6|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090135|Ardrossan|OZONE-1HR|PPB|45|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090135|Ardrossan|OZONE-8HR|PPB|42|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090135|Ardrossan|PM2.5-24hr|UG/M3|5.3|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090136|St Albert|CO-8hr|PPM|0.5|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090136|St Albert|OZONE-1HR|PPB|47|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090136|St Albert|OZONE-8HR|PPB|44|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090136|St Albert|PM2.5-24hr|UG/M3|4.4|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090140|Edmonton Central Eas|CO-8hr|PPM|0.3|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090140|Edmonton Central Eas|OZONE-1HR|PPB|43|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090140|Edmonton Central Eas|OZONE-8HR|PPB|40|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090140|Edmonton Central Eas|PM2.5-24hr|UG/M3|6.3|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090250|Airdrie|CO-8hr|PPM|0.3|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090250|Airdrie|OZONE-1HR|PPB|50|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090250|Airdrie|OZONE-8HR|PPB|48|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090250|Airdrie|PM2.5-24hr|UG/M3|4.6|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090607|Gibbons|OZONE-1HR|PPB|46|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090607|Gibbons|OZONE-8HR|PPB|44|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090607|Gibbons|PM2.5-24hr|UG/M3|4|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090608|Redwater|OZONE-1HR|PPB|50|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090608|Redwater|OZONE-8HR|PPB|48|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090608|Redwater|PM2.5-24hr|UG/M3|4.3|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090805|Fort MacKay West|OZONE-1HR|PPB|53|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090805|Fort MacKay West|OZONE-8HR|PPB|52|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090805|Fort MacKay West|PM2.5-24hr|UG/M3|9.1|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090808|Conklin West|CO-8hr|PPM|0.3|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090808|Conklin West|OZONE-1HR|PPB|52|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090808|Conklin West|OZONE-8HR|PPB|51|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090808|Conklin West|PM2.5-24hr|UG/M3|3|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090809|Conklin East|OZONE-1HR|PPB|54|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090809|Conklin East|OZONE-8HR|PPB|52|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0090809|Conklin East|PM2.5-24hr|UG/M3|8.4|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0094601|Anzac|OZONE-1HR|PPB|54|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0094601|Anzac|OZONE-8HR|PPB|53|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0094601|Anzac|PM2.5-24hr|UG/M3|4.9|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0094701|Janvier|OZONE-1HR|PPB|57|1|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0094701|Janvier|OZONE-8HR|PPB|55|8|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0094701|Janvier|PM2.5-24hr|UG/M3|3.7|24|Alberta Environmental Monitoring and Reporting Agency (AEMERA)
04/19/24|124CC0119004|Whitehorse NAPS|OZONE-1HR|PPB|52|1|Government of Yukon
04/19/24|124CC0119004|Whitehorse NAPS|OZONE-8HR|PPB|51|8|Government of Yukon
04/19/24|124CC0119004|Whitehorse NAPS|PM2.5-24hr|UG/M3|6.9|24|Government of Yukon
04/19/24|130210012|Macon Forestry|OZONE-1HR|PPB|50|1|Georgia Department of Natural Resources
04/19/24|130210012|Macon Forestry|OZONE-8HR|PPB|40|8|Georgia Department of Natural Resources
04/19/24|130210012|Macon Forestry|SO2-24HR|PPB|0.6|24|Georgia Department of Natural Resources
04/19/24|130510021|Savannah East Presid|OZONE-1HR|PPB|57|1|Georgia Department of Natural Resources
04/19/24|130510021|Savannah East Presid|OZONE-8HR|PPB|43|8|Georgia Department of Natural Resources
04/19/24|130510021|Savannah East Presid|SO2-24HR|PPB|1.8|24|Georgia Department of Natural Resources
04/19/24|130511002|Savannah L&A|PM10-24hr|UG/M3|33|24|Georgia Department of Natural Resources
04/19/24|130511002|Savannah L&A|PM2.5-24hr|UG/M3|13.5|24|Georgia Department of Natural Resources
04/19/24|130511002|Savannah L&A|SO2-24HR|PPB|1.4|24|Georgia Department of Natural Resources
04/19/24|130550001|Summerville|OZONE-1HR|PPB|36|1|Georgia Department of Natural Resources
04/19/24|130550001|Summerville|OZONE-8HR|PPB|30|8|Georgia Department of Natural Resources
04/19/24|130590002|Athens|OZONE-1HR|PPB|51|1|Georgia Department of Natural Resources
04/19/24|130590002|Athens|OZONE-8HR|PPB|47|8|Georgia Department of Natural Resources
04/19/24|130590002|Athens|PM10-24hr|UG/M3|19|24|Georgia Department of Natural Resources
04/19/24|130590002|Athens|PM2.5-24hr|UG/M3|12.5|24|Georgia Department of Natural Resources
04/19/24|130670003|Kennesaw|OZONE-1HR|PPB|35|1|Georgia Department of Natural Resources
04/19/24|130670003|Kennesaw|OZONE-8HR|PPB|30|8|Georgia Department of Natural Resources
04/19/24|130670003|Kennesaw|PM10-24hr|UG/M3|23|24|Georgia Department of Natural Resources
04/19/24|130670003|Kennesaw|PM2.5-24hr|UG/M3|13.2|24|Georgia Department of Natural Resources
04/19/24|130730001|Evans - Riverside Pa|OZONE-1HR|PPB|18|1|Georgia Department of Natural Resources
04/19/24|130730001|Evans - Riverside Pa|OZONE-8HR|PPB|14|8|Georgia Department of Natural Resources
04/19/24|130850001|Dawsonville|OZONE-1HR|PPB|42|1|Georgia Department of Natural Resources
04/19/24|130850001|Dawsonville|OZONE-8HR|PPB|40|8|Georgia Department of Natural Resources
04/19/24|130890002|South DeKalb|CO-8hr|PPM|0.2|1|Georgia Department of Natural Resources
04/19/24|130890002|South DeKalb|OZONE-1HR|PPB|46|1|Georgia Department of Natural Resources
04/19/24|130890002|South DeKalb|OZONE-8HR|PPB|39|8|Georgia Department of Natural Resources
04/19/24|130890002|South DeKalb|PM10-24hr|UG/M3|21|24|Georgia Department of Natural Resources
04/19/24|130890002|South DeKalb|PM2.5-24hr|UG/M3|11.7|24|Georgia Department of Natural Resources
04/19/24|130890002|South DeKalb|SO2-24HR|PPB|-0|24|Georgia Department of Natural Resources
04/19/24|130890003|NR-285|PM2.5-24hr|UG/M3|15.7|24|Georgia Department of Natural Resources
04/19/24|130950007|Albany|PM10-24hr|UG/M3|26|24|Georgia Department of Natural Resources
04/19/24|130950007|Albany|PM2.5-24hr|UG/M3|14.6|24|Georgia Department of Natural Resources
04/19/24|130970004|Douglasville|OZONE-1HR|PPB|43|1|Georgia Department of Natural Resources
04/19/24|130970004|Douglasville|OZONE-8HR|PPB|39|8|Georgia Department of Natural Resources
04/19/24|131150003|Rome|PM2.5-24hr|UG/M3|10|24|Georgia Department of Natural Resources
04/19/24|131210055|United Ave|OZONE-1HR|PPB|43|1|Georgia Department of Natural Resources
04/19/24|131210055|United Ave|OZONE-8HR|PPB|40|8|Georgia Department of Natural Resources
04/19/24|131210055|United Ave|PM2.5-24hr|UG/M3|9.9|24|Georgia Department of Natural Resources
04/19/24|131210055|United Ave|SO2-24HR|PPB|1.9|24|Georgia Department of Natural Resources
04/19/24|131210056|NR-Georgia Tech|CO-8hr|PPM|0.7|1|Georgia Department of Natural Resources
04/19/24|131210056|NR-Georgia Tech|PM2.5-24hr|UG/M3|11.2|24|Georgia Department of Natural Resources
04/19/24|131270006|Brunswick|OZONE-1HR|PPB|49|1|Georgia Department of Natural Resources
04/19/24|131270006|Brunswick|OZONE-8HR|PPB|41|8|Georgia Department of Natural Resources
04/19/24|131270006|Brunswick|PM10-24hr|UG/M3|23|24|Georgia Department of Natural Resources
04/19/24|131270006|Brunswick|PM2.5-24hr|UG/M3|13.6|24|Georgia Department of Natural Resources
04/19/24|131270006|Brunswick|SO2-24HR|PPB|9.1|24|Georgia Department of Natural Resources
04/19/24|131350002|Gwinnett Tech|OZONE-1HR|PPB|44|1|Georgia Department of Natural Resources
04/19/24|131350002|Gwinnett Tech|OZONE-8HR|PPB|41|8|Georgia Department of Natural Resources
04/19/24|131350002|Gwinnett Tech|PM10-24hr|UG/M3|27|24|Georgia Department of Natural Resources
04/19/24|131350002|Gwinnett Tech|PM2.5-24hr|UG/M3|18.4|24|Georgia Department of Natural Resources
04/19/24|131390003|Gainesville|PM10-24hr|UG/M3|23|24|Georgia Department of Natural Resources
04/19/24|131390003|Gainesville|PM2.5-24hr|UG/M3|14.5|24|Georgia Department of Natural Resources
04/19/24|131510002|McDonough|OZONE-1HR|PPB|41|1|Georgia Department of Natural Resources
04/19/24|131510002|McDonough|OZONE-8HR|PPB|39|8|Georgia Department of Natural Resources
04/19/24|131510002|McDonough|PM2.5-24hr|UG/M3|11.3|24|Georgia Department of Natural Resources
04/19/24|131530001|Warner Robins|PM10-24hr|UG/M3|25|24|Georgia Department of Natural Resources
04/19/24|131530001|Warner Robins|PM2.5-24hr|UG/M3|15.8|24|Georgia Department of Natural Resources
04/19/24|131850003|Valdosta|PM10-24hr|UG/M3|23|24|Georgia Department of Natural Resources
04/19/24|131850003|Valdosta|PM2.5-24hr|UG/M3|12.8|24|Georgia Department of Natural Resources
04/19/24|132130003|Fort Mountain|OZONE-1HR|PPB|40|1|Georgia Department of Natural Resources
04/19/24|132130003|Fort Mountain|OZONE-8HR|PPB|38|8|Georgia Department of Natural Resources
04/19/24|132150008|Columbus Airport|OZONE-1HR|PPB|40|1|Georgia Department of Natural Resources
04/19/24|132150008|Columbus Airport|OZONE-8HR|PPB|38|8|Georgia Department of Natural Resources
04/19/24|132150008|Columbus Airport|PM10-24hr|UG/M3|25|24|Georgia Department of Natural Resources
04/19/24|132150008|Columbus Airport|PM2.5-24hr|UG/M3|15.8|24|Georgia Department of Natural Resources
04/19/24|132319991|Georgia Station|OZONE-1HR|PPB|43|1|EPA Office of Atmospheric Protection
04/19/24|132319991|Georgia Station|OZONE-8HR|PPB|41|8|EPA Office of Atmospheric Protection
04/19/24|132450091|Augusta|OZONE-1HR|PPB|46|1|Georgia Department of Natural Resources
04/19/24|132450091|Augusta|OZONE-8HR|PPB|43|8|Georgia Department of Natural Resources
04/19/24|132450091|Augusta|PM10-24hr|UG/M3|22|24|Georgia Department of Natural Resources
04/19/24|132450091|Augusta|PM2.5-24hr|UG/M3|13.5|24|Georgia Department of Natural Resources
04/19/24|132450091|Augusta|SO2-24HR|PPB|0.8|24|Georgia Department of Natural Resources
04/19/24|132470001|Conyers|OZONE-1HR|PPB|49|1|Georgia Department of Natural Resources
04/19/24|132470001|Conyers|OZONE-8HR|PPB|43|8|Georgia Department of Natural Resources
04/19/24|132611001|Leslie|OZONE-1HR|PPB|36|1|Georgia Department of Natural Resources
04/19/24|132611001|Leslie|OZONE-8HR|PPB|33|8|Georgia Department of Natural Resources
04/19/24|148CHD010001|N'Djamena|PM2.5-24hr|UG/M3|185.1|24|U.S. Department of State Chad - N'Djamena
04/19/24|150011006|Hilo|PM2.5-24hr|UG/M3|3.7|24|Hawaii State Dept. of Health
04/19/24|150011006|Hilo|SO2-24HR|PPB|1|24|Hawaii State Dept. of Health
